ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LAS PERCEPCIONES ADICIONALES EN DINERO,MONTO BRUTO DE LAS PERCEPCIONES ADICIONALES EN DINERO,MONTO NETO DE LAS PERCEPCIONES ADICIONALES EN DINERO,TIPO DE MONEDA DE LAS PERCEPCIONES ADICIONALES EN DINERO,PERIODICIDAD DE LAS PERCEPCIONES ADICIONALES EN DINERO
1569458652,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,15275,15275,PESOS,MENSUAL
1569458653,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569458653,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4117.4,3882.76,PESOS,MENSUAL
1569458686,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2242.34,2127.7,PESOS,MENSUAL
1569458687,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3880.9,3661.4,PESOS,MENSUAL
1569458724,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2657.92,2516.69,PESOS,MENSUAL
1569458725,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7667.92,7107.63,PESOS,MENSUAL
1569458725,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,42024,42024,PESOS,MENSUAL
1569458758,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2948.66,2788.82,PESOS,MENSUAL
1569458759,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569458795,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3880.9,3661.4,PESOS,MENSUAL
1569458796,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569458797,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5054.98,4760.34,PESOS,MENSUAL
1569458797,24/06/2022,24/06/2022,ZONA GEOGRAFICA,6480.76,6049.63,PESOS,MENSUAL
1569458828,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569458829,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2358.92,2236.82,PESOS,MENSUAL
1569458862,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569458863,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3558.16,3359.31,PESOS,MENSUAL
1569458897,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,8731.58,8055.56,PESOS,MENSUAL
1569458897,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,44804,44804,PESOS,MENSUAL
1569458898,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569458899,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569458938,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1975.34,1877.79,PESOS,MENSUAL
1569458939,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3388.64,3200.64,PESOS,MENSUAL
1569458973,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569458974,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569459008,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2431.72,2304.96,PESOS,MENSUAL
1569459008,24/06/2022,24/06/2022,COMPLEMENTARIOS,1558.8,1487.91,PESOS,MENSUAL
1569459009,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569459047,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6882.92,6408.04,PESOS,MENSUAL
1569459048,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3464.7,3271.83,PESOS,MENSUAL
1569459049,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2242.34,2127.7,PESOS,MENSUAL
1569459087,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1778.2,1693.27,PESOS,MENSUAL
1569459088,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5841.42,5479.85,PESOS,MENSUAL
1569459089,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2373.54,2250.51,PESOS,MENSUAL
1569459123,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4675.96,4405.57,PESOS,MENSUAL
1569459123,24/06/2022,24/06/2022,COMPLEMENTARIOS,1562.18,1491.07,PESOS,MENSUAL
1569459124,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4541.46,4279.68,PESOS,MENSUAL
1569459124,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569459125,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1814.56,1727.3,PESOS,MENSUAL
1569459159,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2783.76,2634.47,PESOS,MENSUAL
1569459160,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3386.08,3198.24,PESOS,MENSUAL
1569459160,24/06/2022,24/06/2022,COMPLEMENTARIOS,2800.62,2650.25,PESOS,MENSUAL
1569441870,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569441871,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442015,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569442015,24/06/2022,24/06/2022,ZONA GEOGRAFICA,9272.8,8537.9,PESOS,MENSUAL
1569442017,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569442142,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569442295,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442503,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442504,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2688,2544.84,PESOS,MENSUAL
1569442556,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,16853,16853,PESOS,MENSUAL
1569442558,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,7029,7029,PESOS,MENSUAL
1569442754,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442807,24/06/2022,24/06/2022,ZONA GEOGRAFICA,6329.88,5915.17,PESOS,MENSUAL
1569442902,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,20449,20449,PESOS,MENSUAL
1569443310,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569443312,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569443470,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569443471,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,24157,24157,PESOS,MENSUAL
1569458552,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4860.2,4578.02,PESOS,MENSUAL
1569458552,24/06/2022,24/06/2022,COMPLEMENTARIOS,4313.78,4066.57,PESOS,MENSUAL
1569458553,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2246.66,2131.75,PESOS,MENSUAL
1569458585,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458586,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3986.88,3760.59,PESOS,MENSUAL
1569458621,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2922.72,2764.54,PESOS,MENSUAL
1569458622,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1834.72,1746.17,PESOS,MENSUAL
1569458654,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4480.36,4222.49,PESOS,MENSUAL
1569458654,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569458655,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5140.5,4840.38,PESOS,MENSUAL
1569458655,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569458688,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2073.84,1969.99,PESOS,MENSUAL
1569458689,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2531.36,2398.23,PESOS,MENSUAL
1569458726,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2358.92,2236.82,PESOS,MENSUAL
1569458727,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2657.92,2516.69,PESOS,MENSUAL
1569458760,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2923.72,2765.48,PESOS,MENSUAL
1569458760,24/06/2022,24/06/2022,COMPLEMENTARIOS,1022.28,985.73,PESOS,MENSUAL
1569458761,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2783.76,2634.47,PESOS,MENSUAL
1569458798,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2531.36,2398.23,PESOS,MENSUAL
1569458799,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,7294,7294,PESOS,MENSUAL
1569458799,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3893.48,3673.17,PESOS,MENSUAL
1569458830,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458831,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569458864,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2436.1,2309.06,PESOS,MENSUAL
1569458864,24/06/2022,24/06/2022,COMPLEMENTARIOS,1561.6,1490.53,PESOS,MENSUAL
1569458865,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569458865,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2456.74,2328.38,PESOS,MENSUAL
1569458900,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3738.62,3528.22,PESOS,MENSUAL
1569458901,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3610.56,3408.36,PESOS,MENSUAL
1569458940,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2710.92,2566.29,PESOS,MENSUAL
1569458940,24/06/2022,24/06/2022,COMPLEMENTARIOS,690.6,675.28,PESOS,MENSUAL
1569458941,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6040.06,5656.88,PESOS,MENSUAL
1569458941,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,15275,15275,PESOS,MENSUAL
1569458942,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6900.66,6423.85,PESOS,MENSUAL
1569458942,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,31906,31906,PESOS,MENSUAL
1569458975,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569458976,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569459010,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3363.52,3177.13,PESOS,MENSUAL
1569459011,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2908.78,2751.49,PESOS,MENSUAL
1569459050,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569459051,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2358.92,2236.82,PESOS,MENSUAL
1569459090,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6027.32,5645.52,PESOS,MENSUAL
1569459090,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569459091,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4226.04,3984.45,PESOS,MENSUAL
1569459091,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,7294,7294,PESOS,MENSUAL
1569459092,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6040.06,5656.88,PESOS,MENSUAL
1569459092,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,15275,15275,PESOS,MENSUAL
1569459126,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569459127,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569459161,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3369.98,3183.18,PESOS,MENSUAL
1569459162,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3082.66,2914.24,PESOS,MENSUAL
1569459163,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3489.38,3294.93,PESOS,MENSUAL
1569459163,24/06/2022,24/06/2022,ZONA GEOGRAFICA,3834.48,3617.95,PESOS,MENSUAL
1569442020,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569442095,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2688,2544.84,PESOS,MENSUAL
1569442143,24/06/2022,24/06/2022,COMPLEMENTARIOS,1234.6,1184.46,PESOS,MENSUAL
1569442145,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569442146,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442249,24/06/2022,24/06/2022,COMPLEMENTARIOS,2092.6,1987.55,PESOS,MENSUAL
1569442407,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2688,2544.84,PESOS,MENSUAL
1569442507,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2688,2544.84,PESOS,MENSUAL
1569442510,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,18234,18234,PESOS,MENSUAL
1569442559,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569442661,24/06/2022,24/06/2022,ZONA GEOGRAFICA,3528.3,3331.36,PESOS,MENSUAL
1569442710,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569442808,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2688,2544.84,PESOS,MENSUAL
1569442810,24/06/2022,24/06/2022,ZONA GEOGRAFICA,4115.3,3880.79,PESOS,MENSUAL
1569442857,24/06/2022,24/06/2022,COMPLEMENTARIOS,1413.92,1352.3,PESOS,MENSUAL
1569443048,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,7294,7294,PESOS,MENSUAL
1569443099,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569443151,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569443315,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,18234,18234,PESOS,MENSUAL
1569443316,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569443368,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,15275,15275,PESOS,MENSUAL
1569443371,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569443423,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,15275,15275,PESOS,MENSUAL
1569443425,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,24157,24157,PESOS,MENSUAL
1569458554,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2373.54,2250.51,PESOS,MENSUAL
1569458555,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2531.36,2398.23,PESOS,MENSUAL
1569458587,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458588,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458623,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2657.92,2516.69,PESOS,MENSUAL
1569458624,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4473.82,4216.37,PESOS,MENSUAL
1569458624,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569458656,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458657,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1863.72,1773.32,PESOS,MENSUAL
1569458657,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12729,12729,PESOS,MENSUAL
1569458690,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2710.92,2566.29,PESOS,MENSUAL
1569458691,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569458728,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2022.64,1922.06,PESOS,MENSUAL
1569458729,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2531.36,2398.23,PESOS,MENSUAL
1569458762,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,7667.92,7107.63,PESOS,MENSUAL
1569458762,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,42024,42024,PESOS,MENSUAL
1569458763,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3224.78,3047.27,PESOS,MENSUAL
1569458763,24/06/2022,24/06/2022,COMPLEMENTARIOS,2667,2525.19,PESOS,MENSUAL
1569458764,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3162.64,2989.1,PESOS,MENSUAL
1569458800,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569458801,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2260.76,2144.95,PESOS,MENSUAL
1569458832,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2846.54,2693.24,PESOS,MENSUAL
1569458832,24/06/2022,24/06/2022,COMPLEMENTARIOS,1362,1303.71,PESOS,MENSUAL
1569458833,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6473.6,6043.25,PESOS,MENSUAL
1569458833,24/06/2022,24/06/2022,ZONA GEOGRAFICA,7113.84,6613.83,PESOS,MENSUAL
1569458834,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3070.38,2902.75,PESOS,MENSUAL
1569458866,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6444.5,6017.32,PESOS,MENSUAL
1569458866,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,24157,24157,PESOS,MENSUAL
1569458867,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4359.96,4109.8,PESOS,MENSUAL
1569458868,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3672.34,3466.18,PESOS,MENSUAL
1569458902,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569458903,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3450.72,3258.75,PESOS,MENSUAL
1569458904,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1939.18,1843.95,PESOS,MENSUAL
1569458943,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1316.9,1261.49,PESOS,MENSUAL
1569458944,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4081.9,3849.53,PESOS,MENSUAL
1569458944,24/06/2022,24/06/2022,COMPLEMENTARIOS,3895.38,3674.95,PESOS,MENSUAL
1569458977,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2177.48,2067,PESOS,MENSUAL
1569458978,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2710.92,2566.29,PESOS,MENSUAL
1569459012,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2190.96,2079.61,PESOS,MENSUAL
1569459013,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2657.92,2516.69,PESOS,MENSUAL
1569459052,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3903,3682.08,PESOS,MENSUAL
1569459052,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569459053,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,1926.4,1831.98,PESOS,MENSUAL
1569459093,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3162.64,2989.1,PESOS,MENSUAL
1569459094,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2373.54,2250.51,PESOS,MENSUAL
1569459128,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2710.92,2566.29,PESOS,MENSUAL
1569459129,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3284.98,3103.62,PESOS,MENSUAL
1569459129,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,6954,6954,PESOS,MENSUAL
1569459164,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569459165,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2373.54,2250.51,PESOS,MENSUAL
1569441878,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442024,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,12472,12472,PESOS,MENSUAL
1569442148,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569442196,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2688,2544.84,PESOS,MENSUAL
1569442355,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569442461,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,24157,24157,PESOS,MENSUAL
1569442462,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569442563,24/06/2022,24/06/2022,ZONA GEOGRAFICA,5970.6,5594.98,PESOS,MENSUAL
1569442565,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442565,24/06/2022,24/06/2022,ZONA GEOGRAFICA,8603.5,7941.42,PESOS,MENSUAL
1569442616,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,8345,8345,PESOS,MENSUAL
1569442759,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,18234,18234,PESOS,MENSUAL
1569443000,24/06/2022,24/06/2022,ZONA GEOGRAFICA,5308.8,4997.91,PESOS,MENSUAL
1569443002,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2827.84,2675.73,PESOS,MENSUAL
1569443052,24/06/2022,24/06/2022,ZONA GEOGRAFICA,2688,2544.84,PESOS,MENSUAL
1569443319,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569443320,24/06/2022,24/06/2022,ZONA GEOGRAFICA,5970.6,5594.98,PESOS,MENSUAL
1569443374,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,10544,10544,PESOS,MENSUAL
1569443426,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,65778,65778,PESOS,MENSUAL
1569458556,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2710.92,2566.29,PESOS,MENSUAL
1569458557,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2846.54,2693.24,PESOS,MENSUAL
1569458557,24/06/2022,24/06/2022,COMPLEMENTARIOS,1362,1303.71,PESOS,MENSUAL
1569458589,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458590,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,6103.94,5713.81,PESOS,MENSUAL
1569458590,24/06/2022,24/06/2022,ZONA GEOGRAFICA,6707.64,6251.83,PESOS,MENSUAL
1569458591,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2846.52,2693.22,PESOS,MENSUAL
1569458591,24/06/2022,24/06/2022,COMPLEMENTARIOS,725.4,707.85,PESOS,MENSUAL
1569458625,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458626,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2657.92,2516.69,PESOS,MENSUAL
1569458658,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,4603.64,4337.88,PESOS,MENSUAL
1569458659,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2846.54,2693.24,PESOS,MENSUAL
1569458692,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2657.92,2516.69,PESOS,MENSUAL
1569458693,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,5367.18,5052.55,PESOS,MENSUAL
1569458693,24/06/2022,24/06/2022,OTROS INGRESOS POR SALARIOS,11800,11800,PESOS,MENSUAL
1569458694,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569458730,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,3069.1,2901.55,PESOS,MENSUAL
1569458731,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2358.92,2236.82,PESOS,MENSUAL
1569458765,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2657.92,2516.69,PESOS,MENSUAL
1569458766,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2492.42,2361.78,PESOS,MENSUAL
1569459734,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2300.68,2182.31,PESOS,MENSUAL
1569459735,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2415.84,2290.1,PESOS,MENSUAL
1569459772,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,8052.4,7450.28,PESOS,MENSUAL
1569459772,24/06/2022,24/06/2022,COMPLEMENTARIOS,7189.64,6681.38,PESOS,MENSUAL
1569459772,24/06/2022,24/06/2022,ZONA GEOGRAFICA,8387.92,7749.29,PESOS,MENSUAL
1569459773,24/06/2022,24/06/2022,COMPENSACIÓN ANTIGUEDAD,2833,2680.56,PESOS,MENSUAL
